"year","geography","drug_type","geography_type","span","count","population","age_adj_rate","lower_age_adj","upper_age_adj","crude_rate","lower_crude_rate","upper_crude_rate","rse","rse_25","last_updated"
"2002-2006","Columbia","any_opioid","county","5","2","20625","11.7","1.2","50.4","9.7","2.7","35.4","70.53456%","1","final"
"2003-2007","Columbia","any_opioid","county","5","1","20601","4","0.1","36.2","4.9","0.9","27.5","99.50372%","1","final"
"2004-2008","Columbia","any_opioid","county","5","0","20588","0","","30.5","0","0","18.7","1 000.00000%","1","final"
"2005-2009","Columbia","any_opioid","county","5","0","20566","0","","29.6","0","0","18.7","1 000.00000%","1","final"
"2006-2010","Columbia","any_opioid","county","5","1","20506","4.1","0.1","34.7","4.9","0.9","27.6","99.50372%","1","final"
"2007-2011","Columbia","any_opioid","county","5","1","20481","4.1","0.1","34.9","4.9","0.9","27.7","99.50372%","1","final"
"2008-2012","Columbia","any_opioid","county","5","1","20482","4.2","0.1","35.2","4.9","0.9","27.7","99.50372%","1","final"
"2009-2013","Columbia","any_opioid","county","5","1","20485","4.3","0.1","35.6","4.9","0.9","27.6","99.50372%","1","final"
"2010-2014","Columbia","any_opioid","county","5","2","20460","12.6","1.3","51.1","9.8","2.7","35.6","70.53456%","1","final"
"2011-2015","Columbia","any_opioid","county","5","2","20474","16.5","2","59.8","9.8","2.7","35.6","70.53456%","1","final"
"2012-2016","Columbia","any_opioid","county","5","2","20419","16.8","2","61.1","9.8","2.7","35.7","70.53456%","1","final"
"2013-2017","Columbia","any_opioid","county","5","3","20426","26.1","5.4","76.7","14.7","5","43.2","57.63904%","1","final"
"2014-2018","Columbia","any_opioid","county","5","3","20464","27.1","5.6","79.8","14.7","5","43.1","57.63904%","1","final"
"2015-2019","Columbia","any_opioid","county","5","2","20549","18.3","2.2","67.5","9.7","2.7","35.5","70.53456%","1","final"
"2000-2004","Cowlitz","any_opioid","county","5","50","474337","10.8","8","14.3","10.5","8","13.9","14.14072%","0","final"
"2001-2005","Cowlitz","any_opioid","county","5","66","479059","14","10.8","17.8","13.8","10.8","17.5","12.30822%","0","final"
"2002-2006","Cowlitz","any_opioid","county","5","75","484072","15.4","12.1","19.5","15.5","12.4","19.4","11.54624%","0","final"
"2003-2007","Cowlitz","any_opioid","county","5","73","489596","14.7","11.5","18.6","14.9","11.9","18.7","11.70331%","0","final"
"2004-2008","Cowlitz","any_opioid","county","5","87","495276","17.5","13.9","21.7","17.6","14.2","21.7","10.72051%","0","final"
"2005-2009","Cowlitz","any_opioid","county","5","88","500855","17.7","14.1","21.9","17.6","14.3","21.6","10.65943%","0","final"
"2006-2010","Cowlitz","any_opioid","county","5","81","505590","16.1","12.7","20.2","16","12.9","19.9","11.11043%","0","final"
"2007-2011","Cowlitz","any_opioid","county","5","89","509196","18.3","14.7","22.7","17.5","14.2","21.5","10.59938%","0","final"
"2008-2012","Cowlitz","any_opioid","county","5","97","511860","20","16.2","24.6","19","15.5","23.1","10.15294%","0","final"
"2009-2013","Cowlitz","any_opioid","county","5","95","513625","19.6","15.8","24.1","18.5","15.1","22.6","10.25924%","0","final"
"2010-2014","Cowlitz","any_opioid","county","5","93","515152","18.9","15.2","23.4","18.1","14.7","22.1","10.36896%","0","final"
"2011-2015","Cowlitz","any_opioid","county","5","85","517029","17","13.5","21.2","16.4","13.3","20.3","10.84588%","0","final"
"2012-2016","Cowlitz","any_opioid","county","5","73","519178","14","10.9","17.8","14.1","11.2","17.7","11.70331%","0","final"
"2013-2017","Cowlitz","any_opioid","county","5","68","522035","13.2","10.2","17","13","10.3","16.5","12.12589%","0","final"
"2014-2018","Cowlitz","any_opioid","county","5","62","526043","11.9","9","15.5","11.8","9.2","15.1","12.69899%","0","final"
"2015-2019","Cowlitz","any_opioid","county","5","59","531297","11.2","8.4","14.6","11.1","8.6","14.3","13.01779%","0","final"
"2000-2004","Douglas","any_opioid","county","5","9","165767","5.7","2.6","10.9","5.4","2.9","10.3","33.31483%","1","final"
"2001-2005","Douglas","any_opioid","county","5","10","167639","6.1","2.9","11.5","6","3.2","11","31.60698%","1","final"
"2002-2006","Douglas","any_opioid","county","5","10","170330","6","2.8","11.2","5.9","3.2","10.8","31.60698%","1","final"
"2003-2007","Douglas","any_opioid","county","5","14","173798","8.3","4.5","14","8.1","4.8","13.5","26.71658%","1","final"
"2004-2008","Douglas","any_opioid","county","5","17","177493","9.5","5.5","15.4","9.6","6","15.3","24.24643%","0","final"
"2005-2009","Douglas","any_opioid","county","5","18","181595","10","5.9","16","9.9","6.3","15.7","23.56368%","0","final"
"2006-2010","Douglas","any_opioid","county","5","21","185560","11.6","7.1","18","11.3","7.4","17.3","21.81660%","0","final"
"2007-2011","Douglas","any_opioid","county","5","20","188706","11","6.7","17.2","10.6","6.9","16.4","22.35509%","0","final"
"2008-2012","Douglas","any_opioid","county","5","16","191270","8.7","4.9","14.4","8.4","5.1","13.6","24.99219%","1","final"
"2009-2013","Douglas","any_opioid","county","5","18","193315","10","5.9","16","9.3","5.9","14.7","23.56368%","0","final"
"2010-2014","Douglas","any_opioid","county","5","19","194980","10.2","6.1","16.2","9.7","6.2","15.2","22.93554%","0","final"
"2011-2015","Douglas","any_opioid","county","5","19","196528","10.2","6.1","16.2","9.7","6.2","15.1","22.93554%","0","final"
"2012-2016","Douglas","any_opioid","county","5","21","198591","10.9","6.6","17","10.6","6.9","16.2","21.81660%","0","final"
"2013-2017","Douglas","any_opioid","county","5","18","201112","9.2","5.4","15","9","5.7","14.1","23.56368%","0","final"
"2014-2018","Douglas","any_opioid","county","5","14","203944","6.8","3.6","11.9","6.9","4.1","11.5","26.71658%","1","final"
"2015-2019","Douglas","any_opioid","county","5","13","207062","6.3","3.3","11.2","6.3","3.7","10.7","27.72435%","1","final"
"2000-2004","Ferry","any_opioid","county","5","1","36736","3.3","0.1","20.9","2.7","0.5","15.4","99.50372%","1","final"
"2001-2005","Ferry","any_opioid","county","5","3","36883","9.6","1.9","30.3","8.1","2.8","23.9","57.63904%","1","final"
"2002-2006","Ferry","any_opioid","county","5","4","36997","13.3","3.6","36.1","10.8","4.2","27.8","49.93762%","1","final"
"2003-2007","Ferry","any_opioid","county","5","5","37109","15.8","5","39.4","13.5","5.8","31.5","44.67671%","1","final"
"2004-2008","Ferry","any_opioid","county","5","5","37239","16.2","5.1","40.3","13.4","5.7","31.4","44.67671%","1","final"
"2005-2009","Ferry","any_opioid","county","5","4","37437","12.8","3.3","35.3","10.7","4.2","27.5","49.93762%","1","final"
"2006-2010","Ferry","any_opioid","county","5","3","37584","10.3","2","32.4","8","2.7","23.5","57.63904%","1","final"
"2007-2011","Ferry","any_opioid","county","5","2","37728","6.5","0.7","26.3","5.3","1.5","19.3","70.53456%","1","final"
"2008-2012","Ferry","any_opioid","county","5","2","37902","5.5","0.4","25.2","5.3","1.4","19.2","70.53456%","1","final"
"2009-2013","Ferry","any_opioid","county","5","2","38025","5.6","0.4","25.7","5.3","1.4","19.2","70.53456%","1","final"
"2010-2014","Ferry","any_opioid","county","5","4","38129","8","1.5","28.5","10.5","4.1","27","49.93762%","1","final"
"2011-2015","Ferry","any_opioid","county","5","5","38287","12.2","3","35.2","13.1","5.6","30.6","44.67671%","1","final"
"2012-2016","Ferry","any_opioid","county","5","5","38394","12.3","3.1","35.6","13","5.6","30.5","44.67671%","1","final"
"2013-2017","Ferry","any_opioid","county","5","6","38473","15","4.5","39.4","15.6","7.1","34","40.79085%","1","final"
"2014-2018","Ferry","any_opioid","county","5","7","38600","16.4","5.4","41.2","18.1","8.8","37.4","37.76948%","1","final"
"2015-2019","Ferry","any_opioid","county","5","6","38763","18.8","6","46.5","15.5","7.1","33.8","40.79085%","1","final"
"2000-2004","Franklin","any_opioid","county","5","6","265590","2.7","1","6.5","2.3","1","4.9","40.79085%","1","final"
"2001-2005","Franklin","any_opioid","county","5","6","278813","2.5","0.9","6","2.2","1","4.7","40.79085%","1","final"
"2002-2006","Franklin","any_opioid","county","5","6","294709","2.4","0.9","5.7","2","0.9","4.4","40.79085%","1","final"
"2003-2007","Franklin","any_opioid","county","5","7","312005","2.6","1","5.9","2.2","1.1","4.6","37.76948%","1","final"
"2004-2008","Franklin","any_opioid","county","5","7","329329","2.4","1","5.4","2.1","1","4.4","37.76948%","1","final"
"2005-2009","Franklin","any_opioid","county","5","5","345863","1.6","0.5","4.2","1.4","0.6","3.4","44.67671%","1","final"
"2006-2010","Franklin","any_opioid","county","5","8","361457","2.4","1","5.2","2.2","1.1","4.4","35.33326%","1","final"
"2007-2011","Franklin","any_opioid","county","5","11","375587","3.1","1.5","6.1","2.9","1.6","5.2","30.13744%","1","final"
"2008-2012","Franklin","any_opioid","county","5","10","388507","2.7","1.3","5.4","2.6","1.4","4.7","31.60698%","1","final"
"2009-2013","Franklin","any_opioid","county","5","12","401075","3.2","1.6","6.1","3","1.7","5.2","28.85549%","1","final"
"2010-2014","Franklin","any_opioid","county","5","18","412563","4.8","2.8","8","4.4","2.8","6.9","23.56368%","0","final"
"2011-2015","Franklin","any_opioid","county","5","17","421539","4.4","2.6","7.5","4","2.5","6.5","24.24643%","0","final"
"2012-2016","Franklin","any_opioid","county","5","18","429701","4.6","2.7","7.7","4.2","2.6","6.6","23.56368%","0","final"
"2013-2017","Franklin","any_opioid","county","5","23","437537","5.8","3.7","9.1","5.3","3.5","7.9","20.84691%","0","final"
"2014-2018","Franklin","any_opioid","county","5","24","445278","5.8","3.7","9","5.4","3.6","8","20.40816%","0","final"
"2015-2019","Franklin","any_opioid","county","5","20","453359","4.6","2.8","7.4","4.4","2.9","6.8","22.35509%","0","final"
"2000-2004","Garfield","any_opioid","county","5","0","11830","0","","54.1","0","0","32.5","1 000.00000%","1","final"
"2001-2005","Garfield","any_opioid","county","5","1","11749","10.7","0.3","71.4","8.5","1.5","48.2","99.50372%","1","final"
"2002-2006","Garfield","any_opioid","county","5","1","11671","11.1","0.3","72.6","8.6","1.5","48.5","99.50372%","1","final"
"2003-2007","Garfield","any_opioid","county","5","1","11585","11.5","0.3","73.3","8.6","1.5","48.9","99.50372%","1","final"
"2004-2008","Garfield","any_opioid","county","5","1","11513","11.9","0.3","75.4","8.7","1.5","49.2","99.50372%","1","final"
"2005-2009","Garfield","any_opioid","county","5","1","11459","12.4","0.3","81.6","8.7","1.5","49.4","99.50372%","1","final"
"2006-2010","Garfield","any_opioid","county","5","0","11410","0","","68.9","0","0","33.7","1 000.00000%","1","final"
"2007-2011","Garfield","any_opioid","county","5","0","11352","0","","73.9","0","0","33.8","1 000.00000%","1","final"
"2008-2012","Garfield","any_opioid","county","5","0","11315","0","","78.4","0","0","33.9","1 000.00000%","1","final"
"2009-2013","Garfield","any_opioid","county","5","0","11286","0","","82.2","0","0","34","1 000.00000%","1","final"
"2010-2014","Garfield","any_opioid","county","5","0","11242","0","","83.6","0","0","34.2","1 000.00000%","1","final"
"2011-2015","Garfield","any_opioid","county","5","0","11237","0","","82.2","0","0","34.2","1 000.00000%","1","final"
"2012-2016","Garfield","any_opioid","county","5","0","11186","0","","82.2","0","0","34.3","1 000.00000%","1","final"
"2013-2017","Garfield","any_opioid","county","5","0","11150","0","","78.4","0","0","34.4","1 000.00000%","1","final"
"2014-2018","Garfield","any_opioid","county","5","0","11119","0","","76.1","0","0","34.5","1 000.00000%","1","final"
"2015-2019","Garfield","any_opioid","county","5","0","11101","0","","73.9","0","0","34.6","1 000.00000%","1","final"
"2000-2004","Grant","any_opioid","county","5","31","384010","9.1","6.2","13","8.1","5.7","11.5","17.95763%","0","final"
"2001-2005","Grant","any_opioid","county","5","37","389442","10.7","7.5","14.8","9.5","6.9","13.1","16.43768%","0","final"
"2002-2006","Grant","any_opioid","county","5","49","395334","13.8","10.2","18.3","12.4","9.4","16.4","14.28426%","0","final"
"2003-2007","Grant","any_opioid","county","5","53","402122","14.5","10.9","19.1","13.2","10.1","17.2","13.73476%","0","final"
"2004-2008","Grant","any_opioid","county","5","57","410612","15.1","11.4","19.7","13.9","10.7","18","13.24416%","0","final"
"2005-2009","Grant","any_opioid","county","5","63","419358","16.1","12.3","20.7","15","11.7","19.2","12.59782%","0","final"
"2006-2010","Grant","any_opioid","county","5","58","428351","14.5","11","18.8","13.5","10.5","17.5","13.12951%","0","final"
"2007-2011","Grant","any_opioid","county","5","48","436666","11.7","8.6","15.6","11","8.3","14.6","14.43225%","0","final"
"2008-2012","Grant","any_opioid","county","5","39","443938","9.4","6.7","13","8.8","6.4","12","16.01076%","0","final"
"2009-2013","Grant","any_opioid","county","5","37","449752","8.9","6.3","12.4","8.2","6","11.3","16.43768%","0","final"
"2010-2014","Grant","any_opioid","county","5","22","454926","5.3","3.3","8.1","4.8","3.2","7.3","21.31523%","0","final"
"2011-2015","Grant","any_opioid","county","5","24","459736","5.7","3.6","8.6","5.2","3.5","7.8","20.40816%","0","final"
"2012-2016","Grant","any_opioid","county","5","24","464237","5.9","3.8","8.9","5.2","3.5","7.7","20.40816%","0","final"
"2013-2017","Grant","any_opioid","county","5","30","468864","7.2","4.8","10.4","6.4","4.5","9.1","18.25438%","0","final"
"2014-2018","Grant","any_opioid","county","5","29","474410","7","4.6","10.1","6.1","4.3","8.8","18.56633%","0","final"
"2015-2019","Grant","any_opioid","county","5","34","480250","8","5.5","11.3","7.1","5.1","9.9","17.14734%","0","final"
"2000-2004","Grays Harbor","any_opioid","county","5","26","344637","7.9","5.1","11.7","7.5","5.1","11.1","19.60784%","0","final"
"2001-2005","Grays Harbor","any_opioid","county","5","36","348259","10.7","7.5","15","10.3","7.5","14.3","16.66435%","0","final"
"2002-2006","Grays Harbor","any_opioid","county","5","40","351138","11.7","8.3","16","11.4","8.4","15.5","15.80941%","0","final"
"2003-2007","Grays Harbor","any_opioid","county","5","48","353953","14.1","10.3","18.8","13.6","10.2","18","14.43225%","0","final"
"2004-2008","Grays Harbor","any_opioid","county","5","52","356796","15.2","11.3","20.1","14.6","11.1","19.1","13.86617%","0","final"
"2005-2009","Grays Harbor","any_opioid","county","5","53","359291","15.3","11.4","20.3","14.8","11.3","19.3","13.73476%","0","final"
"2006-2010","Grays Harbor","any_opioid","county","5","52","361278","15.2","11.3","20.2","14.4","11","18.9","13.86617%","0","final"
"2007-2011","Grays Harbor","any_opioid","county","5","45","362593","13.3","9.6","18","12.4","9.3","16.6","14.90546%","0","final"
"2008-2012","Grays Harbor","any_opioid","county","5","44","363700","13","9.3","17.7","12.1","9","16.2","15.07385%","0","final"
"2009-2013","Grays Harbor","any_opioid","county","5","44","364612","13.1","9.4","17.8","12.1","9","16.2","15.07385%","0","final"
"2010-2014","Grays Harbor","any_opioid","county","5","38","365350","11.1","7.8","15.6","10.4","7.6","14.3","16.22001%","0","final"
"2011-2015","Grays Harbor","any_opioid","county","5","36","365657","10.5","7.3","14.8","9.8","7.1","13.6","16.66435%","0","final"
"2012-2016","Grays Harbor","any_opioid","county","5","43","365580","12.4","8.9","17","11.8","8.7","15.8","15.24808%","0","final"
"2013-2017","Grays Harbor","any_opioid","county","5","51","365403","14.1","10.3","18.9","14","10.6","18.3","14.00143%","0","final"
"2014-2018","Grays Harbor","any_opioid","county","5","49","365806","13.3","9.7","17.9","13.4","10.1","17.7","14.28426%","0","final"
"2015-2019","Grays Harbor","any_opioid","county","5","53","366669","14.2","10.4","19","14.5","11.1","18.9","13.73476%","0","final"
"2000-2004","Island","any_opioid","county","5","16","364961","4.5","2.6","7.4","4.4","2.7","7.1","24.99219%","1","final"
"2001-2005","Island","any_opioid","county","5","16","369343","4.4","2.5","7.3","4.3","2.7","7","24.99219%","1","final"
"2002-2006","Island","any_opioid","county","5","19","374467","5.3","3.2","8.3","5.1","3.2","7.9","22.93554%","0","final"
"2003-2007","Island","any_opioid","county","5","22","379544","5.8","3.6","8.9","5.8","3.8","8.8","21.31523%","0","final"
"2004-2008","Island","any_opioid","county","5","28","384464","7","4.6","10.4","7.3","5","10.5","18.89485%","0","final"
"2005-2009","Island","any_opioid","county","5","28","388658","6.5","4.2","9.6","7.2","5","10.4","18.89485%","0","final"
"2006-2010","Island","any_opioid","county","5","30","391219","7.2","4.8","10.5","7.7","5.4","10.9","18.25438%","0","final"
"2007-2011","Island","any_opioid","county","5","28","392828","6.6","4.3","9.8","7.1","4.9","10.3","18.89485%","0","final"
"2008-2012","Island","any_opioid","county","5","34","393956","8.5","5.8","12.2","8.6","6.2","12.1","17.14734%","0","final"
"2009-2013","Island","any_opioid","county","5","32","395106","8.7","5.8","12.6","8.1","5.7","11.4","17.67491%","0","final"
"2010-2014","Island","any_opioid","county","5","35","396363","10.1","6.9","14.3","8.8","6.3","12.3","16.90067%","0","final"
"2011-2015","Island","any_opioid","county","5","39","398464","11","7.7","15.5","9.8","7.2","13.4","16.01076%","0","final"
"2012-2016","Island","any_opioid","county","5","38","402574","10.9","7.5","15.3","9.4","6.9","13","16.22001%","0","final"
"2013-2017","Island","any_opioid","county","5","38","406004","10.4","7.2","14.8","9.4","6.8","12.8","16.22001%","0","final"
"2014-2018","Island","any_opioid","county","5","33","410169","8.9","6","12.9","8","5.7","11.3","17.40513%","0","final"
"2015-2019","Island","any_opioid","county","5","25","414998","6.8","4.3","10.5","6","4.1","8.9","19.99600%","0","final"
"2000-2004","Jefferson","any_opioid","county","5","7","135198","6.3","2.3","14.3","5.2","2.5","10.7","37.76948%","1","final"
"2001-2005","Jefferson","any_opioid","county","5","14","137259","10.7","5.4","19.8","10.2","6.1","17.1","26.71658%","1","final"
"2002-2006","Jefferson","any_opioid","county","5","16","139435","12","6.4","21.3","11.5","7.1","18.6","24.99219%","1","final"
"2003-2007","Jefferson","any_opioid","county","5","20","141536","16.1","9.3","26.7","14.1","9.1","21.8","22.35509%","0","final"
"2004-2008","Jefferson","any_opioid","county","5","23","143816","18.4","11.1","29.4","16","10.7","24","20.84691%","0","final"
"2005-2009","Jefferson","any_opioid","county","5","23","145849","17.7","10.6","28.4","15.8","10.5","23.7","20.84691%","0","final"
"2006-2010","Jefferson","any_opioid","county","5","22","147364","16.8","10.1","27.1","14.9","9.9","22.6","21.31523%","0","final"
"2007-2011","Jefferson","any_opioid","county","5","22","148567","16.4","9.8","26.5","14.8","9.8","22.4","21.31523%","0","final"
"2008-2012","Jefferson","any_opioid","county","5","24","149501","16.6","10.1","26.7","16.1","10.8","23.9","20.40816%","0","final"
"2009-2013","Jefferson","any_opioid","county","5","19","150146","12.6","7.2","21.6","12.7","8.1","19.8","22.93554%","0","final"
"2010-2014","Jefferson","any_opioid","county","5","16","151065","10.8","5.9","19.5","10.6","6.5","17.2","24.99219%","1","final"
"2011-2015","Jefferson","any_opioid","county","5","12","152077","8","3.7","16.2","7.9","4.5","13.8","28.85549%","1","final"
"2012-2016","Jefferson","any_opioid","county","5","16","153116","11.6","6","21.1","10.4","6.4","17","24.99219%","1","final"
"2013-2017","Jefferson","any_opioid","county","5","13","154293","8.2","3.7","16.7","8.4","4.9","14.4","27.72435%","1","final"
"2014-2018","Jefferson","any_opioid","county","5","14","155609","8.5","4","17","9","5.4","15.1","26.71658%","1","final"
"2015-2019","Jefferson","any_opioid","county","5","18","156819","10.4","5.3","19.5","11.5","7.3","18.1","23.56368%","0","final"
"2000-2004","King","any_opioid","county","5","643","8858903","6.7","6.2","7.2","7.3","6.7","7.8","3.94358%","0","final"
"2001-2005","King","any_opioid","county","5","691","8936852","7.1","6.6","7.6","7.7","7.2","8.3","3.80415%","0","final"
"2002-2006","King","any_opioid","county","5","780","9026570","7.9","7.4","8.5","8.6","8.1","9.3","3.58055%","0","final"
"2003-2007","King","any_opioid","county","5","824","9120157","8.3","7.7","8.9","9","8.4","9.7","3.48364%","0","final"
"2004-2008","King","any_opioid","county","5","879","9223210","8.7","8.2","9.3","9.5","8.9","10.2","3.37290%","0","final"
"2005-2009","King","any_opioid","county","5","895","9331634","8.8","8.2","9.4","9.6","9","10.2","3.34261%","0","final"
"2006-2010","King","any_opioid","county","5","910","9447891","8.8","8.3","9.4","9.6","9","10.3","3.31495%","0","final"
"2007-2011","King","any_opioid","county","5","889","9545285","8.5","8","9.1","9.3","8.7","9.9","3.35387%","0","final"
"2008-2012","King","any_opioid","county","5","886","9631186","8.4","7.9","9","9.2","8.6","9.8","3.35955%","0","final"
"2009-2013","King","any_opioid","county","5","908","9721956","8.5","8","9.1","9.3","8.8","10","3.31860%","0","final"
"2010-2014","King","any_opioid","county","5","955","9829999","8.9","8.3","9.5","9.7","9.1","10.4","3.23591%","0","final"
"2011-2015","King","any_opioid","county","5","964","9951540","8.9","8.3","9.5","9.7","9.1","10.3","3.22077%","0","final"
"2012-2016","King","any_opioid","county","5","1002","10114041","9.1","8.5","9.7","9.9","9.3","10.5","3.15910%","0","final"
"2013-2017","King","any_opioid","county","5","1058","10310740","9.4","8.9","10","10.3","9.7","10.9","3.07436%","0","final"
"2014-2018","King","any_opioid","county","5","1100","10519037","9.6","9","10.2","10.5","9.9","11.1","3.01510%","0","final"
"2015-2019","King","any_opioid","county","5","1169","10728086","10.1","9.5","10.7","10.9","10.3","11.5","2.92476%","0","final"
"2000-2004","Kitsap","any_opioid","county","5","61","1182773","5.1","3.9","6.5","5.2","4","6.6","12.80264%","0","final"
"2001-2005","Kitsap","any_opioid","county","5","63","1190629","5.1","3.9","6.6","5.3","4.1","6.8","12.59782%","0","final"
"2002-2006","Kitsap","any_opioid","county","5","70","1200756","5.6","4.4","7.1","5.8","4.6","7.4","11.95143%","0","final"
"2003-2007","Kitsap","any_opioid","county","5","83","1211582","6.6","5.3","8.3","6.9","5.5","8.5","10.97576%","0","final"
"2004-2008","Kitsap","any_opioid","county","5","88","1222045","7.1","5.7","8.8","7.2","5.8","8.9","10.65943%","0","final"
"2005-2009","Kitsap","any_opioid","county","5","100","1232507","8","6.5","9.8","8.1","6.7","9.9","9.99950%","0","final"
"2006-2010","Kitsap","any_opioid","county","5","109","1243816","8.6","7.1","10.5","8.8","7.3","10.6","9.57782%","0","final"
"2007-2011","Kitsap","any_opioid","county","5","112","1253673","8.9","7.3","10.8","8.9","7.4","10.7","9.44869%","0","final"
"2008-2012","Kitsap","any_opioid","county","5","107","1260695","8.3","6.8","10.1","8.5","7","10.3","9.66691%","0","final"
"2009-2013","Kitsap","any_opioid","county","5","102","1264780","7.9","6.4","9.6","8.1","6.6","9.8","9.90099%","0","final"
"2010-2014","Kitsap","any_opioid","county","5","96","1269437","7.3","5.9","9","7.6","6.2","9.2","10.20568%","0","final"
"2011-2015","Kitsap","any_opioid","county","5","99","1276502","7.5","6","9.2","7.8","6.4","9.4","10.04987%","0","final"
"2012-2016","Kitsap","any_opioid","county","5","107","1285189","8","6.5","9.8","8.3","6.9","10.1","9.66691%","0","final"
"2013-2017","Kitsap","any_opioid","county","5","109","1294978","7.9","6.4","9.6","8.4","7","10.2","9.57782%","0","final"
"2014-2018","Kitsap","any_opioid","county","5","113","1308114","8.2","6.7","10","8.6","7.2","10.4","9.40679%","0","final"
"2015-2019","Kitsap","any_opioid","county","5","116","1322305","8.5","6.9","10.3","8.8","7.3","10.5","9.28437%","0","final"
"2000-2004","Kittitas","any_opioid","county","5","3","174051","1.9","0.4","6","1.7","0.6","5.1","57.63904%","1","final"
"2001-2005","Kittitas","any_opioid","county","5","2","178354","1.1","0.1","4.6","1.1","0.3","4.1","70.53456%","1","final"
"2002-2006","Kittitas","any_opioid","county","5","4","182599","2.6","0.7","6.9","2.2","0.9","5.6","49.93762%","1","final"
"2003-2007","Kittitas","any_opioid","county","5","6","187228","3.9","1.4","8.9","3.2","1.5","7","40.79085%","1","final"
"2004-2008","Kittitas","any_opioid","county","5","10","191897","6.1","2.8","11.6","5.2","2.8","9.6","31.60698%","1","final"
"2005-2009","Kittitas","any_opioid","county","5","10","195824","6","2.8","11.5","5.1","2.8","9.4","31.60698%","1","final"
"2006-2010","Kittitas","any_opioid","county","5","11","199067","6.5","3.1","12.2","5.5","3.1","9.9","30.13744%","1","final"
"2007-2011","Kittitas","any_opioid","county","5","12","202192","6.1","3","11.4","5.9","3.4","10.4","28.85549%","1","final"
"2008-2012","Kittitas","any_opioid","county","5","13","204558","6.5","3.3","12","6.4","3.7","10.9","27.72435%","1","final"
"2009-2013","Kittitas","any_opioid","county","5","13","206316","6.6","3.4","12.2","6.3","3.7","10.8","27.72435%","1","final"
"2010-2014","Kittitas","any_opioid","county","5","16","207709","8.6","4.7","14.8","7.7","4.7","12.5","24.99219%","1","final"
"2011-2015","Kittitas","any_opioid","county","5","18","209480","9.3","5.2","15.6","8.6","5.4","13.6","23.56368%","0","final"
"2012-2016","Kittitas","any_opioid","county","5","17","211887","9.1","5.1","15.4","8","5","12.8","24.24643%","0","final"
"2013-2017","Kittitas","any_opioid","county","5","17","215113","8.7","4.8","14.8","7.9","4.9","12.7","24.24643%","0","final"
"2014-2018","Kittitas","any_opioid","county","5","15","218824","7.4","4","13.2","6.9","4.2","11.3","25.81129%","1","final"
"2015-2019","Kittitas","any_opioid","county","5","17","223295","8.6","4.8","14.6","7.6","4.8","12.2","24.24643%","0","final"
"2000-2004","Klickitat","any_opioid","county","5","3","96929","3","0.6","9.7","3.1","1.1","9.1","57.63904%","1","final"
"2001-2005","Klickitat","any_opioid","county","5","5","97521","5.2","1.6","13.1","5.1","2.2","12","44.67671%","1","final"
"2002-2006","Klickitat","any_opioid","county","5","3","98216","3.1","0.6","10.1","3.1","1","9","57.63904%","1","final"
"2003-2007","Klickitat","any_opioid","county","5","5","98954","5.4","1.7","13.5","5.1","2.2","11.8","44.67671%","1","final"
"2004-2008","Klickitat","any_opioid","county","5","5","99713","5.8","1.8","14.2","5","2.1","11.7","44.67671%","1","final"
"2005-2009","Klickitat","any_opioid","county","5","11","100312","11.9","5.8","22.2","11","6.1","19.6","30.13744%","1","final"
"2006-2010","Klickitat","any_opioid","county","5","10","100877","11.1","5.2","21.3","9.9","5.4","18.2","31.60698%","1","final"
"2007-2011","Klickitat","any_opioid","county","5","11","101395","11.7","5.6","22","10.8","6.1","19.4","30.13744%","1","final"
"2008-2012","Klickitat","any_opioid","county","5","10","101881","10.9","5","21.1","9.8","5.3","18.1","31.60698%","1","final"
"2009-2013","Klickitat","any_opioid","county","5","10","102363","11","5","21.3","9.8","5.3","18","31.60698%","1","final"
"2010-2014","Klickitat","any_opioid","county","5","4","102950","4.7","1.2","12.9","3.9","1.5","10","49.93762%","1","final"
"2011-2015","Klickitat","any_opioid","county","5","5","103626","4.7","1.3","12.5","4.8","2.1","11.3","44.67671%","1","final"
"2012-2016","Klickitat","any_opioid","county","5","4","104405","4.3","1","12.2","3.8","1.5","9.9","49.93762%","1","final"
"2013-2017","Klickitat","any_opioid","county","5","4","105474","3.8","0.9","11.2","3.8","1.5","9.8","49.93762%","1","final"
"2014-2018","Klickitat","any_opioid","county","5","4","106761","3.7","0.9","11","3.7","1.5","9.6","49.93762%","1","final"
"2015-2019","Klickitat","any_opioid","county","5","10","108342","8.9","3.9","18.1","9.2","5","17","31.60698%","1","final"
"2000-2004","Lewis","any_opioid","county","5","23","349529","7","4.4","10.7","6.6","4.4","9.9","20.84691%","0","final"
"2001-2005","Lewis","any_opioid","county","5","27","352698","8.2","5.4","12.1","7.7","5.3","11.1","19.24145%","0","final"
"2002-2006","Lewis","any_opioid","county","5","28","356370","8.4","5.6","12.3","7.9","5.4","11.4","18.89485%","0","final"
"2003-2007","Lewis","any_opioid","county","5","30","360300","9","6.1","13","8.3","5.8","11.9","18.25438%","0","final"
"2004-2008","Lewis","any_opioid","county","5","40","364741","11.6","8.3","16","11","8.1","14.9","15.80941%","0","final"
"2005-2009","Lewis","any_opioid","county","5","36","368981","10.1","7","14.1","9.8","7","13.5","16.66435%","0","final"
"2006-2010","Lewis","any_opioid","county","5","36","372673","10.1","7","14.1","9.7","7","13.4","16.66435%","0","final"
